iter	Passed	Remaining
267	1200	3278
268	1202	3268
269	1205	3260
270	1208	3250
271	1211	3242
272	1215	3235
273	1218	3228
274	1221	3219
275	1224	3210
276	1226	3201
277	1229	3193
278	1232	3184
279	1237	3181
280	1241	3176
281	1245	3172
282	1250	3167
283	1254	3161
284	1259	3159
285	1262	3152
286	1265	3143
287	1268	3136
288	1271	3128
289	1274	3121
290	1277	3112
291	1280	3104
292	1283	3096
293	1286	3088
294	1290	3083
295	1293	3077
296	1296	3068
297	1299	3060
298	1307	3066
299	1313	3065
300	1321	3068
301	1327	3068
302	1332	3066
303	1338	3065
304	1342	3058
305	1345	3052
306	1349	3046
307	1352	3038
308	1355	3032
309	1358	3024
310	1361	3015
311	1364	3008
312	1370	3009
313	1374	3003
314	1380	3001
315	1388	3004
316	1395	3006
317	1398	3000
318	1405	3001
319	1410	2997
320	1418	3000
321	1422	2995
322	1428	2994
323	1434	2992
324	1440	2992
325	1445	2988
326	1450	2984
327	1455	2981
328	1459	2976
329	1463	2971
330	1467	2966
331	1470	2959
332	1474	2953
333	1478	2948
334	1482	2943
335	1487	2938
336	1491	2933
337	1497	2932
338	1500	2925
339	1503	2918
340	1506	2910
341	1509	2904
342	1512	2896
343	1515	2890
344	1519	2884
345	1525	2882
346	1530	2880
347	1534	2875
348	1539	2870
349	1546	2871
350	1550	2867
351	1557	2867
352	1561	2862
353	1566	2858
354	1571	2854
355	1576	2851
356	1579	2844
357	1583	2840
358	1587	2834
359	1592	2831
360	1597	2827
361	1601	2822
362	1606	2818
363	1609	2812
364	1613	2806
365	1615	2799
366	1619	2792
367	1623	2788
368	1626	2781
369	1629	2774
370	1632	2768
371	1635	2760
372	1641	2759
373	1645	2754
374	1649	2749
375	1652	2742
376	1655	2735
377	1659	2730
378	1663	2725
379	1666	2719
380	1670	2713
381	1673	2707
382	1676	2700
383	1678	2693
384	1682	2687
385	1685	2680
386	1688	2674
387	1691	2667
388	1693	2660
389	1695	2652
390	1699	2647
391	1703	2642
392	1709	2639
393	1712	2634
394	1715	2627
395	1723	2629
396	1730	2627
397	1735	2625
398	1740	2621
399	1746	2619
400	1750	2614
401	1753	2608
402	1756	2602
403	1759	2595
404	1762	2589
405	1764	2582
406	1768	2577
407	1772	2571
408	1775	2565
409	1777	2557
410	1779	2550
411	1782	2544
412	1785	2538
413	1788	2531
414	1791	2526
415	1796	2521
416	1800	2516
417	1804	2513
418	1828	2535
419	1835	2534
420	1841	2532
421	1846	2529
422	1851	2525
423	1855	2520
424	1866	2525
425	1870	2519
426	1872	2512
427	1875	2506
428	1878	2500
429	1881	2494
430	1885	2489
431	1893	2489
432	1898	2485
433	1902	2480
434	1908	2478
435	1912	2473
436	1916	2469
437	1921	2465
438	1926	2461
439	1929	2455
440	1932	2450
441	1935	2443
442	1938	2437
443	1942	2432
444	1945	2426
445	1949	2421
446	1951	2414
447	1954	2408
448	1957	2402
449	1962	2398
450	1965	2392
451	1968	2386
452	1971	2380
453	1973	2373
454	1976	2367
455	1978	2360
456	1982	2355
457	1984	2348
458	1987	2342
459	1991	2337
460	1993	2331
461	1997	2325
462	2000	2320
463	2004	2315
464	2006	2308
465	2010	2303
466	2013	2297
467	2016	2292
468	2019	2286
469	2023	2281
470	2026	2275
471	2029	2270
472	2033	2265
473	2036	2260
474	2045	2260
475	2049	2256
476	2055	2253
477	2060	2250
478	2064	2245
479	2067	2239
480	2070	2233
481	2072	2227
482	2076	2222
483	2079	2216
484	2081	2210
485	2084	2204
486	2086	2198
487	2089	2192
488	2092	2186
489	2095	2180
490	2097	2174
491	2100	2168
492	2103	2163
493	2106	2157
494	2111	2154
495	2116	2150
496	2124	2150
497	2131	2148
498	2137	2146
499	2141	2141
500	2147	2138
501	2151	2134
502	2158	2132
503	2162	2128
504	2166	2123
505	2174	2122
506	2177	2117
507	2180	2112
508	2188	2111
509	2194	2108
510	2197	2103
511	2201	2098
512	2204	2092
513	2207	2087
514	2210	2081
515	2216	2078
516	2220	2074
517	2222	2067
518	2234	2071
519	2238	2066
520	2243	2062
521	2246	2056
522	2248	2051
523	2251	2045
524	2256	2041
525	2261	2037
526	2266	2033
527	2272	2031
528	2277	2028
529	2282	2024
530	2286	2019
531	2291	2015
532	2296	2012
533	2300	2007
534	2304	2003
535	2308	1998
536	2312	1994
537	2317	1989
538	2320	1984
539	2324	1979
540	2327	1975
541	2332	1970
542	2335	1965
543	2338	1960
544	2343	1956
545	2346	1951
546	2349	1946
547	2355	1942
548	2362	1940
549	2366	1936
550	2372	1933
551	2376	1928
552	2381	1924
553	2385	1920
554	2389	1916
555	2394	1912
556	2397	1907
557	2400	1901
558	2403	1896
559	2408	1892
560	2411	1887
561	2415	1882
562	2419	1877
563	2423	1873
564	2427	1869
565	2432	1864
566	2435	1859
567	2440	1856
568	2444	1851
569	2447	1846
570	2450	1840
571	2453	1835
572	2456	1830
573	2459	1825
574	2462	1820
575	2465	1814
576	2468	1809
577	2471	1804
578	2474	1799
579	2477	1794
580	2481	1789
581	2485	1784
582	2488	1779
583	2491	1774
584	2494	1769
585	2497	1764
586	2501	1759
587	2504	1755
588	2507	1750
589	2511	1745
590	2514	1740
591	2517	1734
592	2520	1729
593	2523	1724
594	2526	1719
595	2528	1714
596	2531	1709
597	2534	1703
598	2537	1698
599	2542	1694
600	2545	1690
601	2548	1684
602	2555	1682
603	2560	1678
604	2567	1676
605	2575	1674
606	2580	1671
607	2586	1667
608	2590	1663
609	2593	1657
610	2595	1652
611	2598	1647
612	2605	1645
613	2613	1642
614	2622	1642
615	2632	1641
616	2642	1640
617	2652	1639
618	2661	1638
619	2673	1638
620	2684	1638
621	2696	1638
622	2706	1637
623	2711	1633
624	2717	1630
625	2721	1625
626	2724	1620
627	2727	1615
628	2736	1613
629	2741	1610
630	2748	1607
631	2754	1604
632	2762	1601
633	2773	1600
634	2779	1597
635	2783	1593
636	2788	1589
637	2795	1586
638	2799	1581
639	2802	1576
640	2811	1574
641	2817	1571
642	2830	1571
643	2834	1567
644	2838	1562
645	2844	1558
646	2851	1555
647	2859	1553
648	2866	1550
649	2872	1546
650	2878	1543
651	2892	1544
652	2902	1542
653	2910	1539
654	2914	1535
655	2919	1530
656	2926	1527
657	2936	1526
658	2957	1530
659	2967	1528
660	2980	1528
661	2994	1529
662	3000	1525
663	3014	1525
664	3030	1526
665	3050	1529
666	3058	1526
667	3064	1523
668	3072	1520
669	3078	1516
670	3088	1514
671	3098	1512
672	3115	1513
673	3119	1509
674	3123	1503
675	3126	1498
676	3130	1493
677	3134	1488
678	3139	1484
679	3141	1478
680	3145	1473
681	3148	1467
682	3155	1464
683	3164	1461
684	3170	1458
685	3175	1453
686	3181	1449
687	3186	1445
688	3195	1442
689	3200	1437
690	3205	1433
691	3211	1429
692	3216	1424
693	3222	1421
694	3227	1416
695	3234	1412
696	3243	1410
697	3247	1404
698	3250	1399
699	3252	1394
700	3256	1388
701	3258	1383
702	3262	1378
703	3265	1373
704	3269	1367
705	3272	1362
706	3275	1357
707	3279	1352
708	3287	1349
709	3290	1344
710	3296	1339
711	3323	1344
712	3334	1342
713	3342	1338
714	3345	1333
715	3357	1331
716	3362	1327
717	3366	1322
718	3370	1317
719	3374	1312
720	3385	1310
721	3390	1305
722	3396	1301
723	3403	1297
724	3410	1293
725	3420	1290
726	3423	1285
727	3432	1282
728	3434	1276
729	3437	1271
730	3446	1268
731	3451	1263
732	3466	1262
733	3475	1259
734	3486	1257
735	3495	1253
736	3501	1249
737	3505	1244
738	3508	1239
739	3513	1234
740	3517	1229
741	3523	1225
742	3528	1220
743	3532	1215
744	3537	1210
745	3540	1205
746	3543	1200
747	3547	1195
748	3549	1189
749	3553	1184
750	3557	1179
751	3560	1174
752	3563	1169
753	3566	1163
754	3569	1158
755	3572	1153
756	3575	1147
757	3578	1142
758	3581	1137
759	3584	1131
760	3587	1126
761	3590	1121
762	3593	1116
763	3596	1111
764	3600	1105
765	3603	1100
766	3606	1095
767	3610	1090
768	3612	1085
769	3617	1080
770	3620	1075
771	3623	1070
772	3629	1065
773	3633	1061
774	3639	1056
775	3644	1052
776	3648	1047
777	3651	1041
778	3653	1036
779	3657	1031
780	3661	1026
781	3664	1021
782	3667	1016
783	3671	1011
784	3674	1006
785	3677	1001
786	3679	995
787	3682	990
788	3685	985
789	3688	980
790	3692	975
791	3694	970
792	3698	965
793	3701	960
794	3704	955
795	3707	950
796	3710	945
797	3714	940
798	3717	935
799	3720	930
800	3726	925
801	3736	922
802	3742	918
803	3750	914
804	3761	911
805	3767	906
806	3771	901
807	3774	896
808	3777	891
809	3781	886
810	3784	881
811	3787	876
812	3790	871
813	3792	866
814	3796	861
815	3799	856
816	3811	853
817	3816	849
818	3820	844
819	3825	839
820	3831	835
821	3838	831
822	3844	826
823	3850	822
824	3857	818
825	3865	814
826	3871	809
827	3874	804
828	3877	799
829	3880	794
830	3883	789
831	3886	784
832	3889	779
833	3892	774
834	3895	769
835	3897	764
836	3900	759
837	3904	754
838	3907	749
839	3909	744
840	3912	739
841	3915	734
842	3917	729
843	3920	724
844	3923	719
845	3925	714
846	3927	709
847	3930	704
848	3932	699
849	3935	694
850	3938	689
851	3940	684
852	3942	679
853	3945	674
854	3948	669
855	3957	665
856	3963	661
857	3967	656
858	3971	651
859	3978	647
860	3983	643
861	3987	638
862	3991	633
863	3996	629
864	4000	624
865	4004	619
866	4010	615
867	4015	610
868	4019	605
869	4023	601
870	4029	596
871	4033	592
872	4038	587
873	4043	582
874	4046	578
875	4049	573
876	4054	568
877	4057	563
878	4060	558
879	4063	554
880	4071	549
881	4075	545
882	4080	540
883	4083	535
884	4086	530
885	4089	526
886	4091	521
887	4094	516
888	4097	511
889	4100	506
890	4103	502
891	4106	497
892	4109	492
893	4112	487
894	4115	482
895	4117	477
896	4120	473
897	4123	468
898	4126	463
899	4130	458
900	4133	454
901	4136	449
902	4139	444
903	4142	439
904	4147	435
905	4150	430
906	4153	425
907	4156	421
908	4159	416
909	4162	411
910	4165	406
911	4168	402
912	4170	397
913	4173	392
914	4177	388
915	4181	383
916	4186	378
917	4189	374
918	4192	369
919	4195	364
920	4198	360
921	4203	355
922	4208	351
923	4214	346
924	4217	341
925	4223	337
926	4228	332
927	4232	328
928	4237	323
929	4242	319
930	4246	314
931	4251	310
932	4255	305
933	4259	301
934	4264	296
935	4268	291
936	4271	287
937	4274	282
938	4276	277
939	4279	273
940	4282	268
941	4284	263
942	4287	259
943	4292	254
944	4297	250
945	4302	245
946	4306	241
947	4311	236
948	4315	231
949	4319	227
950	4328	223
951	4332	218
952	4351	214
953	4359	210
954	4367	205
955	4375	201
956	4381	196
957	4388	192
958	4394	187
959	4398	183
960	4402	178
961	4405	174
962	4408	169
963	4411	164
964	4414	160
965	4417	155
966	4421	150
967	4425	146
968	4428	141
969	4431	137
970	4434	132
971	4437	127
972	4440	123
973	4443	118
974	4446	114
975	4449	109
976	4453	104
977	4457	100
978	4460	95
979	4466	91
980	4473	86
981	4476	82
982	4480	77
983	4483	72
984	4486	68
985	4490	63
986	4493	59
987	4496	54
988	4499	50
989	4503	45
990	4506	40
991	4510	36
992	4513	31
993	4519	27
994	4525	22
995	4532	18
996	4536	13
997	4541	9
998	4546	4
999	4553	0
