iter	Passed	Remaining
276	1179	3077
277	1185	3079
278	1195	3088
279	1204	3097
280	1210	3097
281	1216	3096
282	1223	3098
283	1226	3091
284	1228	3082
285	1231	3074
286	1234	3067
287	1238	3062
288	1242	3057
289	1247	3053
290	1249	3044
291	1252	3037
292	1255	3029
293	1258	3021
294	1261	3015
295	1264	3008
296	1268	3002
297	1271	2995
298	1276	2992
299	1280	2988
300	1285	2986
301	1289	2980
302	1292	2974
303	1296	2969
304	1300	2963
305	1303	2957
306	1307	2952
307	1311	2947
308	1315	2941
309	1317	2933
310	1320	2925
311	1323	2917
312	1325	2910
313	1329	2905
314	1333	2900
315	1336	2893
316	1339	2886
317	1343	2880
318	1346	2875
319	1351	2871
320	1358	2872
321	1363	2871
322	1366	2864
323	1371	2861
324	1375	2856
325	1379	2852
326	1383	2848
327	1397	2862
328	1402	2859
329	1406	2855
330	1411	2852
331	1416	2849
332	1420	2845
333	1424	2841
334	1429	2836
335	1432	2831
336	1437	2828
337	1440	2821
338	1444	2816
339	1448	2811
340	1451	2805
341	1454	2797
342	1457	2791
343	1459	2782
344	1462	2776
345	1465	2769
346	1467	2761
347	1471	2756
348	1473	2748
349	1475	2740
350	1478	2733
351	1481	2726
352	1483	2719
353	1486	2713
354	1490	2707
355	1493	2701
356	1495	2694
357	1498	2687
358	1501	2681
359	1504	2674
360	1507	2667
361	1509	2660
362	1512	2654
363	1515	2647
364	1518	2641
365	1521	2636
366	1526	2633
367	1531	2629
368	1536	2626
369	1540	2622
370	1544	2618
371	1547	2612
372	1551	2607
373	1556	2606
374	1561	2602
375	1565	2598
376	1569	2593
377	1574	2590
378	1577	2585
379	1582	2581
380	1586	2577
381	1590	2573
382	1594	2569
383	1598	2565
384	1603	2562
385	1607	2556
386	1612	2554
387	1616	2549
388	1620	2545
389	1623	2540
390	1628	2536
391	1632	2531
392	1636	2527
393	1638	2520
394	1642	2515
395	1646	2511
396	1651	2508
397	1656	2506
398	1661	2502
399	1666	2499
400	1671	2496
401	1676	2494
402	1681	2490
403	1686	2488
404	1691	2485
405	1694	2479
406	1698	2474
407	1700	2467
408	1703	2462
409	1706	2456
410	1710	2450
411	1713	2445
412	1716	2440
413	1719	2433
414	1722	2427
415	1724	2421
416	1727	2415
417	1731	2411
418	1735	2406
419	1739	2402
420	1743	2397
421	1746	2392
422	1749	2386
423	1753	2382
424	1756	2377
425	1760	2371
426	1763	2366
427	1766	2360
428	1769	2354
429	1772	2349
430	1776	2345
431	1781	2342
432	1786	2339
433	1790	2335
434	1795	2331
435	1800	2328
436	1809	2331
437	1813	2327
438	1817	2322
439	1820	2317
440	1824	2312
441	1827	2307
442	1831	2303
443	1835	2297
444	1837	2292
445	1840	2286
446	1844	2281
447	1847	2276
448	1850	2270
449	1853	2265
450	1856	2259
451	1859	2254
452	1862	2248
453	1865	2243
454	1868	2238
455	1871	2232
456	1874	2227
457	1877	2222
458	1882	2218
459	1885	2212
460	1888	2207
461	1891	2202
462	1895	2197
463	1898	2193
464	1901	2188
465	1906	2184
466	1909	2179
467	1914	2176
468	1918	2172
469	1923	2169
470	1931	2169
471	1936	2166
472	1941	2162
473	1946	2160
474	1951	2156
475	1955	2152
476	1958	2147
477	1961	2141
478	1964	2136
479	1967	2131
480	1970	2126
481	1973	2120
482	1976	2115
483	1979	2110
484	1981	2104
485	1985	2099
486	1988	2094
487	1994	2092
488	2000	2090
489	2006	2088
490	2019	2093
491	2028	2094
492	2036	2094
493	2042	2091
494	2047	2089
495	2052	2085
496	2055	2080
497	2060	2077
498	2065	2073
499	2070	2070
500	2074	2066
501	2079	2063
502	2084	2059
503	2088	2055
504	2092	2051
505	2100	2050
506	2105	2047
507	2109	2043
508	2112	2038
509	2116	2033
510	2119	2028
511	2122	2023
512	2129	2021
513	2134	2017
514	2139	2014
515	2142	2009
516	2146	2005
517	2149	2000
518	2151	1994
519	2154	1988
520	2157	1983
521	2159	1977
522	2162	1972
523	2165	1966
524	2170	1963
525	2175	1960
526	2180	1957
527	2184	1953
528	2189	1949
529	2195	1946
530	2200	1943
531	2205	1939
532	2214	1940
533	2221	1938
534	2227	1936
535	2232	1932
536	2237	1928
537	2240	1924
538	2244	1919
539	2248	1915
540	2253	1911
541	2258	1908
542	2263	1904
543	2267	1900
544	2272	1897
545	2277	1893
546	2281	1889
547	2284	1884
548	2287	1878
549	2293	1876
550	2297	1872
551	2300	1867
552	2302	1861
553	2305	1856
554	2309	1851
555	2314	1848
556	2320	1845
557	2325	1841
558	2330	1838
559	2336	1836
560	2341	1832
561	2346	1828
562	2348	1823
563	2352	1818
564	2358	1816
565	2361	1811
566	2364	1805
567	2368	1801
568	2375	1799
569	2383	1798
570	2392	1797
571	2402	1797
572	2408	1794
573	2416	1793
574	2421	1789
575	2429	1788
576	2446	1793
577	2463	1798
578	2480	1803
579	2494	1806
580	2507	1808
581	2512	1804
582	2528	1808
583	2543	1811
584	2548	1807
585	2557	1806
586	2563	1803
587	2574	1803
588	2581	1801
589	2587	1797
590	2591	1793
591	2595	1788
592	2598	1783
593	2602	1779
594	2607	1774
595	2611	1770
596	2616	1766
597	2620	1761
598	2626	1757
599	2632	1754
600	2635	1749
601	2641	1746
602	2646	1742
603	2649	1737
604	2655	1733
605	2659	1728
606	2662	1724
607	2666	1719
608	2670	1714
609	2672	1708
610	2676	1704
611	2679	1698
612	2682	1693
613	2686	1689
614	2690	1684
615	2693	1679
616	2697	1674
617	2700	1669
618	2703	1664
619	2706	1658
620	2710	1654
621	2713	1648
622	2716	1643
623	2719	1638
624	2724	1634
625	2730	1631
626	2734	1626
627	2739	1622
628	2744	1618
629	2749	1614
630	2755	1611
631	2760	1607
632	2766	1603
633	2770	1599
634	2776	1595
635	2779	1591
636	2782	1585
637	2786	1580
638	2789	1575
639	2793	1571
640	2796	1566
641	2799	1561
642	2802	1556
643	2805	1550
644	2809	1546
645	2811	1540
646	2815	1535
647	2818	1531
648	2822	1526
649	2826	1522
650	2829	1517
651	2833	1512
652	2837	1507
653	2840	1502
654	2844	1498
655	2848	1493
656	2850	1488
657	2854	1483
658	2860	1480
659	2865	1476
660	2872	1473
661	2877	1469
662	2882	1465
663	2887	1461
664	2890	1456
665	2893	1451
666	2905	1450
667	2926	1454
668	2933	1451
669	2936	1446
670	2940	1441
671	2944	1437
672	2949	1433
673	2954	1429
674	2958	1424
675	2961	1419
676	2965	1414
677	2969	1410
678	2974	1406
679	2978	1401
680	2981	1396
681	2986	1392
682	2989	1387
683	2994	1383
684	2998	1378
685	3002	1374
686	3006	1369
687	3010	1365
688	3014	1360
689	3018	1356
690	3022	1351
691	3026	1347
692	3031	1342
693	3035	1338
694	3040	1334
695	3043	1329
696	3047	1324
697	3049	1319
698	3052	1314
699	3055	1309
700	3058	1304
701	3064	1300
702	3068	1296
703	3071	1291
704	3074	1286
705	3078	1281
706	3084	1278
707	3087	1273
708	3090	1268
709	3093	1263
710	3103	1261
711	3107	1257
712	3115	1253
713	3130	1253
714	3138	1251
715	3149	1249
716	3158	1246
717	3168	1244
718	3178	1242
719	3184	1238
720	3197	1237
721	3200	1232
722	3203	1227
723	3205	1222
724	3208	1217
725	3211	1211
726	3214	1206
727	3217	1202
728	3221	1197
729	3225	1192
730	3228	1188
731	3234	1184
732	3238	1179
733	3241	1174
734	3244	1169
735	3247	1164
736	3250	1160
737	3254	1155
738	3256	1150
739	3259	1145
740	3262	1140
741	3265	1135
742	3268	1130
743	3271	1125
744	3274	1120
745	3277	1115
746	3280	1111
747	3283	1106
748	3288	1101
749	3291	1097
750	3295	1092
751	3299	1088
752	3304	1083
753	3309	1079
754	3313	1075
755	3317	1070
756	3323	1066
757	3327	1062
758	3332	1058
759	3335	1053
760	3338	1048
761	3341	1043
762	3344	1038
763	3347	1033
764	3350	1029
765	3353	1024
766	3355	1019
767	3358	1014
768	3361	1009
769	3364	1005
770	3368	1000
771	3371	995
772	3375	991
773	3378	986
774	3382	981
775	3385	977
776	3388	972
777	3392	967
778	3394	963
779	3397	958
780	3400	953
781	3403	948
782	3406	944
783	3411	939
784	3415	935
785	3420	931
786	3426	927
787	3432	923
788	3437	919
789	3443	915
790	3448	911
791	3453	906
792	3457	902
793	3462	898
794	3466	893
795	3471	889
796	3475	885
797	3479	880
798	3483	876
799	3487	871
800	3493	868
801	3499	863
802	3504	859
803	3511	855
804	3517	852
805	3525	848
806	3535	845
807	3545	842
808	3550	838
809	3554	833
810	3558	829
811	3561	824
812	3565	820
813	3569	815
814	3572	811
815	3577	806
816	3582	802
817	3589	798
818	3595	794
819	3599	790
820	3604	785
821	3610	781
822	3614	777
823	3620	773
824	3625	768
825	3629	764
826	3632	759
827	3636	755
828	3641	751
829	3645	746
830	3649	742
831	3655	738
832	3659	733
833	3663	729
834	3672	725
835	3677	721
836	3680	716
837	3684	712
838	3692	708
839	3700	704
840	3705	700
841	3707	695
842	3711	691
843	3717	687
844	3726	683
845	3741	681
846	3747	677
847	3753	672
848	3760	668
849	3767	664
850	3772	660
851	3779	656
852	3784	652
853	3790	647
854	3794	643
855	3798	639
856	3802	634
857	3806	629
858	3810	625
859	3816	621
860	3822	617
861	3827	612
862	3833	608
863	3839	604
864	3847	600
865	3853	596
866	3859	592
867	3865	587
868	3870	583
869	3875	579
870	3880	574
871	3884	570
872	3889	565
873	3902	562
874	3905	557
875	3910	553
876	3925	550
877	3932	546
878	3936	541
879	3946	538
880	3952	533
881	3957	529
882	3961	524
883	3965	520
884	3969	515
885	3972	511
886	3976	506
887	3979	501
888	3983	497
889	3986	492
890	3989	488
891	3993	483
892	3997	479
893	4001	474
894	4005	469
895	4009	465
896	4012	460
897	4015	456
898	4020	451
899	4026	447
900	4030	442
901	4033	438
902	4037	433
903	4044	429
904	4048	425
905	4054	420
906	4066	416
907	4076	413
908	4090	409
909	4103	405
910	4122	402
911	4140	399
912	4149	395
913	4165	391
914	4178	388
915	4195	384
916	4206	380
917	4214	376
918	4225	372
919	4236	368
920	4245	364
921	4253	359
922	4262	355
923	4271	351
924	4279	346
925	4293	343
926	4305	339
927	4312	334
928	4317	329
929	4324	325
930	4331	320
931	4336	316
932	4339	311
933	4342	306
934	4346	302
935	4350	297
936	4354	292
937	4357	288
938	4360	283
939	4364	278
940	4368	273
941	4372	269
942	4376	264
943	4380	259
944	4384	255
945	4389	250
946	4393	245
947	4396	241
948	4400	236
949	4404	231
950	4408	227
951	4412	222
952	4416	217
953	4419	213
954	4423	208
955	4428	203
956	4432	199
957	4436	194
958	4443	189
959	4450	185
960	4456	180
961	4463	176
962	4469	171
963	4475	167
964	4481	162
965	4484	157
966	4488	153
967	4490	148
968	4494	143
969	4497	139
970	4502	134
971	4508	129
972	4513	125
973	4518	120
974	4522	115
975	4530	111
976	4534	106
977	4537	102
978	4544	97
979	4548	92
980	4552	88
981	4558	83
982	4563	78
983	4567	74
984	4572	69
985	4579	65
986	4584	60
987	4590	55
988	4598	51
989	4603	46
990	4611	41
991	4618	37
992	4625	32
993	4631	27
994	4637	23
995	4642	18
996	4648	13
997	4652	9
998	4657	4
999	4663	0
