iter	Accuracy	Logloss
438	0.8110705102	0.4150166455
439	0.8109351739	0.4149948359
440	0.8112058465	0.414876079
441	0.8112058465	0.4148012807
442	0.8112058465	0.4147327895
443	0.8116118555	0.4145957685
444	0.8114765192	0.4143727372
445	0.8116118555	0.4142768712
446	0.8116118555	0.4142166429
447	0.8126945459	0.4139553109
448	0.8125592096	0.4138269693
449	0.8125592096	0.4137646237
450	0.8131005549	0.4137239042
451	0.8128298823	0.4135761491
452	0.8125592096	0.4134371721
453	0.8129652186	0.4132950044
454	0.8129652186	0.4131981565
455	0.8128298823	0.4131456632
456	0.8128298823	0.413104828
457	0.8132358912	0.4129854881
458	0.8133712275	0.4127458545
459	0.8133712275	0.4127005558
460	0.8135065638	0.4125215389
461	0.8135065638	0.4124712619
462	0.8133712275	0.4124518868
463	0.8133712275	0.4123736701
464	0.8133712275	0.4122047601
465	0.8137772364	0.4121206499
466	0.8136419001	0.4120433444
467	0.8135065638	0.4119943792
468	0.8135065638	0.4118182632
469	0.8136419001	0.4117139709
470	0.8137772364	0.4116805185
471	0.8137772364	0.4115167516
472	0.8137772364	0.411355195
473	0.8139125727	0.4112901433
474	0.8140479091	0.4112636609
475	0.8140479091	0.4112481922
476	0.814453918	0.4111051325
477	0.8141832454	0.4109980112
478	0.814453918	0.4108336491
479	0.814453918	0.4106075116
480	0.8147245906	0.4105049041
481	0.8145892543	0.4103956793
482	0.814453918	0.410281661
483	0.814453918	0.4101407079
484	0.8143185817	0.4100730605
485	0.814453918	0.4100399774
486	0.814453918	0.4100312269
487	0.8141832454	0.4099496773
488	0.8141832454	0.4098902292
489	0.8141832454	0.4098739897
490	0.8143185817	0.4098197505
491	0.8147245906	0.4096157811
492	0.8149952632	0.4095068555
493	0.8151305995	0.4094541681
494	0.8154012722	0.4093530897
495	0.8156719448	0.4091864623
496	0.8158072811	0.4090126871
497	0.8159426174	0.4088465698
498	0.8159426174	0.4088061816
499	0.8158072811	0.4087249847
500	0.8156719448	0.4082654341
501	0.8156719448	0.4082448361
502	0.8152659359	0.4080754822
503	0.8151305995	0.4079048225
504	0.8156719448	0.4077392195
505	0.8160779537	0.4075974298
506	0.81621329	0.4075847792
507	0.8160779537	0.4074600882
508	0.8160779537	0.4073881781
509	0.8160779537	0.4073465447
510	0.8160779537	0.4072677834
511	0.8163486263	0.4070912757
512	0.8168899716	0.4068324171
513	0.8167546353	0.4066648865
514	0.8167546353	0.4066463574
515	0.8167546353	0.4066043266
516	0.8170253079	0.4065394813
517	0.8170253079	0.4064553987
518	0.8168899716	0.4063608633
519	0.8170253079	0.4062522681
520	0.8171606442	0.4061877878
521	0.8175666531	0.4060224892
522	0.8178373258	0.4058373118
523	0.8178373258	0.4057954541
524	0.8178373258	0.4057808387
525	0.8179726621	0.4055982205
526	0.818378671	0.4054614285
527	0.8185140073	0.4053348592
528	0.8187846799	0.4052601589
529	0.818378671	0.4050822311
530	0.818378671	0.4050298447
531	0.8181079984	0.4049567894
532	0.8181079984	0.4048579854
533	0.8179726621	0.4047720399
534	0.8179726621	0.4047325881
535	0.8181079984	0.4046734053
536	0.8181079984	0.4045728618
537	0.8179726621	0.4044963123
538	0.8177019894	0.4044135716
539	0.8175666531	0.4043396198
540	0.8177019894	0.4042767861
541	0.8174313168	0.40420469
542	0.8175666531	0.4040887144
543	0.8175666531	0.4039920442
544	0.8174313168	0.403878524
545	0.8172959805	0.4037976483
546	0.8181079984	0.4036697774
547	0.8182433347	0.4035501635
548	0.818378671	0.4034213418
549	0.8186493436	0.4033365232
550	0.8189200162	0.4031974469
551	0.8187846799	0.4031664138
552	0.8187846799	0.4030491371
553	0.8189200162	0.4030194225
554	0.8191906889	0.4028389683
555	0.8194613615	0.4026513444
556	0.8195966978	0.4025699379
557	0.8197320341	0.4024611409
558	0.8193260252	0.4023614282
559	0.8197320341	0.4021744898
560	0.8197320341	0.4018878739
561	0.8198673704	0.4016264468
562	0.8197320341	0.4015958924
563	0.8202733793	0.4013798726
564	0.820544052	0.4013079627
565	0.8202733793	0.4012659682
566	0.820138043	0.4011538629
567	0.820138043	0.401078708
568	0.8200027067	0.4010354436
569	0.8202733793	0.4009460409
570	0.8202733793	0.400827522
571	0.8204087157	0.4006958606
572	0.8204087157	0.4005226078
573	0.820544052	0.4004982416
574	0.8206793883	0.4003874992
575	0.8204087157	0.4002908842
576	0.820544052	0.4001606413
577	0.8202733793	0.4000903201
578	0.820138043	0.3999947594
579	0.820544052	0.3999269862
580	0.8206793883	0.3997702584
581	0.8204087157	0.3997015036
582	0.820138043	0.3996331679
583	0.820138043	0.3996103284
584	0.820138043	0.3995329313
585	0.8204087157	0.3994677398
586	0.8204087157	0.3993960717
587	0.8204087157	0.3993810864
588	0.8206793883	0.3992991447
589	0.8202733793	0.3992355271
590	0.820544052	0.3991205271
591	0.8209500609	0.3990587563
592	0.8208147246	0.3990311323
593	0.8206793883	0.398951249
594	0.8212207335	0.398853122
595	0.8216267425	0.3987585601
596	0.8217620788	0.3987138528
597	0.8217620788	0.3986992804
598	0.8217620788	0.398634878
599	0.8218974151	0.398530479
600	0.8220327514	0.3984354441
601	0.8220327514	0.3984174874
602	0.8221680877	0.398305902
603	0.8218974151	0.3981663807
604	0.822303424	0.3979673902
605	0.822303424	0.3979437888
606	0.8225740966	0.3978519041
607	0.8227094329	0.3976886057
608	0.8227094329	0.397676367
609	0.8225740966	0.3975677899
610	0.8227094329	0.3974849461
611	0.8227094329	0.3974548407
612	0.8227094329	0.3973011881
613	0.8228447693	0.3972180028
614	0.8228447693	0.3970215919
615	0.8227094329	0.3969745737
616	0.8227094329	0.3969291403
617	0.8225740966	0.3968205539
618	0.8228447693	0.3966632019
619	0.8228447693	0.3966176779
620	0.8228447693	0.3965747147
621	0.8228447693	0.3965546572
622	0.8228447693	0.3964802394
623	0.8228447693	0.3963909439
624	0.8228447693	0.3962337264
625	0.8229801056	0.3960950015
626	0.8232507782	0.3959477687
627	0.8231154419	0.3959224422
