iter	Passed	Remaining
405	11164	16334
406	11183	16294
407	11201	16253
408	11221	16215
409	11259	16201
410	11339	16250
411	11392	16259
412	11440	16261
413	11510	16292
414	11544	16274
415	11567	16239
416	11610	16231
417	11691	16278
418	11753	16297
419	11782	16270
420	11813	16246
421	11839	16215
422	11861	16179
423	11880	16140
424	11903	16104
425	11927	16071
426	11955	16043
427	11992	16028
428	12014	15991
429	12035	15954
430	12050	15909
431	12069	15869
432	12083	15823
433	12097	15777
434	12125	15749
435	12152	15719
436	12176	15686
437	12204	15660
438	12234	15633
439	12305	15661
440	12348	15652
441	12367	15613
442	12390	15579
443	12414	15546
444	12444	15521
445	12466	15484
446	12483	15444
447	12502	15405
448	12518	15362
449	12537	15323
450	12560	15289
451	12599	15275
452	12652	15277
453	12720	15297
454	12773	15300
455	12835	15312
456	12867	15288
457	12893	15258
458	12917	15225
459	12953	15206
460	12970	15164
461	12997	15135
462	13026	15108
463	13077	15106
464	13189	15174
465	13218	15147
466	13241	15112
467	13262	15076
468	13331	15094
469	13373	15080
470	13455	15112
471	13519	15123
472	13569	15119
473	13595	15087
474	13633	15069
475	13657	15035
476	13685	15005
477	13710	14972
478	13736	14940
479	13762	14908
480	13803	14893
481	13825	14858
482	13850	14825
483	13870	14787
484	13894	14753
485	13923	14725
486	13964	14710
487	13980	14667
488	14005	14635
489	14028	14601
490	14054	14569
491	14098	14556
492	14171	14574
493	14195	14539
494	14218	14505
495	14245	14474
496	14284	14457
497	14357	14473
498	14409	14467
499	14474	14474
500	14523	14465
501	14542	14426
502	14559	14385
503	14581	14350
504	14602	14312
505	14633	14286
506	14667	14262
507	14690	14228
508	14726	14205
509	14803	14223
510	14832	14193
511	14850	14154
512	14878	14124
513	14901	14089
514	14921	14052
515	14954	14027
516	14979	13994
517	15038	13993
518	15101	13995
519	15132	13968
520	15159	13937
521	15182	13903
522	15200	13863
523	15218	13824
524	15253	13800
525	15281	13770
526	15336	13764
527	15380	13749
528	15408	13719
529	15425	13679
530	15445	13642
531	15469	13608
532	15500	13580
533	15573	13590
534	15633	13588
535	15713	13602
536	15738	13569
537	15759	13533
538	15791	13506
539	15819	13475
540	15836	13436
541	15855	13397
542	15885	13369
543	15950	13370
544	16013	13369
545	16035	13333
546	16057	13297
547	16082	13264
548	16098	13224
549	16117	13187
550	16133	13146
551	16151	13108
552	16172	13072
553	16194	13037
554	16216	13002
555	16238	12967
556	16271	12941
557	16295	12908
558	16319	12874
559	16373	12864
560	16463	12883
561	16484	12847
562	16505	12811
563	16560	12802
564	16646	12816
565	16664	12777
566	16687	12743
567	16745	12735
568	16776	12708
569	16804	12676
570	16821	12638
571	16841	12601
572	16868	12570
573	16903	12545
574	16973	12545
575	17044	12546
576	17118	12549
577	17154	12524
578	17174	12487
579	17200	12455
580	17240	12433
581	17349	12460
582	17407	12450
583	17457	12435
584	17504	12417
585	17524	12381
586	17541	12341
587	17564	12306
588	17583	12269
589	17608	12236
590	17638	12206
591	17681	12185
592	17693	12144
593	17713	12107
594	17729	12068
595	17744	12027
596	17766	11993
597	17795	11962
598	17818	11928
599	17844	11896
600	17876	11867
601	17938	11859
602	17989	11843
603	18037	11826
604	18063	11793
605	18088	11760
606	18117	11729
607	18147	11700
608	18238	11709
609	18300	11700
610	18323	11665
611	18344	11630
612	18367	11595
613	18395	11564
614	18412	11526
615	18429	11488
616	18451	11453
617	18474	11419
618	18497	11385
619	18528	11356
620	18615	11361
621	18683	11354
622	18714	11324
623	18737	11290
624	18756	11254
625	18796	11229
626	18871	11226
627	18926	11211
628	18970	11189
629	19056	11192
630	19087	11161
631	19119	11132
632	19154	11105
633	19218	11094
634	19274	11079
635	19311	11052
636	19327	11014
637	19349	10978
638	19373	10945
639	19390	10907
640	19417	10874
641	19434	10837
642	19459	10804
643	19488	10773
644	19515	10741
645	19536	10705
646	19554	10668
647	19575	10633
648	19626	10614
649	19701	10608
650	19757	10592
651	19828	10583
652	19920	10585
653	19967	10564
654	20020	10545
655	20069	10524
656	20090	10488
657	20113	10453
658	20134	10418
659	20165	10388
660	20220	10370
661	20286	10357
662	20329	10333
