iter	Passed	Remaining
425	1944	2620
426	1948	2614
427	1953	2610
428	1959	2607
429	1965	2605
430	1978	2611
431	1985	2610
432	1990	2607
433	1995	2602
434	1999	2597
435	2003	2591
436	2006	2585
437	2011	2580
438	2014	2574
439	2019	2569
440	2022	2563
441	2026	2558
442	2029	2552
443	2033	2546
444	2037	2541
445	2041	2535
446	2044	2529
447	2048	2524
448	2052	2518
449	2055	2512
450	2059	2507
451	2063	2501
452	2067	2496
453	2071	2491
454	2075	2485
455	2078	2480
456	2083	2475
457	2086	2469
458	2090	2464
459	2094	2459
460	2100	2455
461	2105	2451
462	2109	2447
463	2114	2442
464	2118	2437
465	2122	2432
466	2127	2427
467	2131	2422
468	2134	2417
469	2138	2411
470	2142	2406
471	2146	2400
472	2149	2395
473	2153	2389
474	2157	2384
475	2161	2379
476	2165	2374
477	2169	2369
478	2173	2364
479	2177	2358
480	2181	2353
481	2185	2348
482	2189	2343
483	2193	2338
484	2196	2332
485	2200	2327
486	2204	2322
487	2208	2317
488	2212	2311
489	2217	2307
490	2221	2302
491	2225	2297
492	2229	2292
493	2233	2288
494	2238	2283
495	2242	2278
496	2247	2274
497	2253	2271
498	2257	2266
499	2261	2261
500	2265	2256
501	2269	2251
502	2273	2246
503	2277	2241
504	2281	2236
505	2285	2231
506	2289	2226
507	2294	2221
508	2297	2216
509	2301	2211
510	2305	2206
511	2309	2201
512	2313	2195
513	2316	2190
514	2320	2185
515	2324	2180
516	2327	2174
517	2332	2170
518	2336	2165
519	2340	2160
520	2344	2155
521	2348	2150
522	2353	2146
523	2357	2141
524	2362	2137
525	2367	2133
526	2372	2129
527	2376	2124
528	2381	2120
529	2385	2115
530	2388	2109
531	2393	2105
532	2398	2101
533	2403	2097
534	2406	2091
535	2410	2086
536	2414	2081
537	2418	2076
538	2422	2071
539	2426	2066
540	2429	2061
541	2433	2056
542	2437	2051
543	2440	2046
544	2445	2041
545	2448	2036
546	2452	2031
547	2456	2026
548	2461	2022
549	2465	2017
550	2469	2012
551	2474	2008
552	2478	2003
553	2482	1998
554	2485	1993
555	2489	1987
556	2494	1984
557	2498	1979
558	2503	1975
559	2508	1970
560	2512	1966
561	2517	1961
562	2521	1956
563	2525	1952
564	2529	1947
565	2534	1943
566	2538	1938
567	2542	1933
568	2546	1928
569	2550	1923
570	2554	1919
571	2558	1914
572	2562	1909
573	2565	1904
574	2569	1899
575	2572	1893
576	2577	1889
577	2580	1884
578	2584	1879
579	2588	1874
580	2592	1869
581	2596	1864
582	2600	1859
583	2603	1854
584	2608	1850
585	2612	1845
586	2616	1840
587	2620	1835
588	2623	1830
589	2628	1826
590	2632	1821
591	2637	1817
592	2641	1813
593	2645	1808
594	2650	1804
595	2654	1799
596	2659	1794
597	2663	1790
598	2667	1785
599	2671	1780
600	2674	1775
601	2678	1770
602	2682	1766
603	2687	1761
604	2690	1756
605	2694	1751
606	2698	1747
607	2701	1742
608	2705	1737
609	2709	1732
610	2713	1727
611	2717	1722
612	2721	1718
613	2726	1713
614	2729	1708
615	2734	1704
616	2738	1699
617	2742	1694
618	2746	1690
619	2750	1685
620	2758	1683
621	2764	1679
622	2768	1675
623	2772	1670
624	2777	1666
625	2781	1661
626	2786	1657
627	2790	1652
628	2793	1647
629	2797	1642
630	2801	1638
631	2804	1633
632	2809	1628
633	2812	1623
634	2816	1619
635	2820	1614
636	2824	1609
637	2829	1605
638	2833	1600
639	2837	1596
640	2841	1591
641	2845	1586
642	2849	1581
643	2852	1577
644	2856	1572
645	2860	1567
646	2863	1562
647	2867	1557
648	2872	1553
649	2875	1548
650	2880	1544
651	2885	1540
652	2890	1536
653	2895	1531
654	2900	1527
655	2904	1523
656	2908	1518
657	2912	1513
658	2915	1508
659	2919	1504
660	2923	1499
661	2927	1494
662	2931	1489
663	2934	1485
664	2938	1480
665	2943	1476
666	2949	1472
667	2953	1468
668	2957	1463
669	2961	1458
670	2965	1453
671	2968	1449
672	2972	1444
673	2977	1439
674	2981	1435
675	2985	1430
676	2989	1426
677	2995	1422
678	3000	1418
679	3004	1414
680	3009	1409
681	3014	1405
682	3018	1400
683	3021	1396
684	3025	1391
685	3030	1386
686	3034	1382
687	3037	1377
688	3041	1372
689	3045	1368
690	3049	1363
691	3053	1359
692	3057	1354
693	3061	1349
694	3065	1345
695	3069	1340
696	3072	1335
697	3076	1331
698	3080	1326
699	3084	1322
700	3088	1317
701	3092	1312
702	3097	1308
703	3101	1303
704	3104	1299
705	3108	1294
706	3112	1289
707	3117	1285
708	3120	1280
709	3125	1276
710	3129	1272
711	3134	1267
712	3139	1263
713	3143	1259
714	3148	1254
715	3152	1250
716	3157	1246
717	3162	1242
718	3166	1237
719	3170	1232
720	3173	1228
721	3178	1223
722	3182	1219
723	3186	1214
724	3190	1210
725	3194	1205
726	3198	1201
727	3203	1196
728	3207	1192
729	3210	1187
730	3214	1182
731	3217	1178
732	3222	1173
733	3226	1169
734	3230	1164
735	3234	1160
736	3238	1155
737	3242	1151
738	3246	1146
739	3251	1142
740	3255	1137
741	3259	1133
742	3263	1128
743	3268	1124
744	3273	1120
745	3277	1116
746	3282	1111
747	3287	1107
748	3291	1103
749	3295	1098
750	3299	1093
751	3302	1089
752	3307	1084
753	3311	1080
754	3315	1075
755	3319	1071
756	3323	1066
757	3327	1062
758	3331	1057
759	3335	1053
760	3339	1048
761	3343	1044
762	3347	1039
763	3351	1035
764	3355	1030
765	3359	1026
766	3363	1021
767	3367	1017
768	3371	1012
769	3375	1008
770	3379	1003
771	3383	999
772	3386	994
773	3390	990
774	3394	985
775	3398	980
776	3401	976
777	3405	971
778	3410	967
779	3414	963
