iter	Accuracy	Logloss
193	0.8520475561	0.3792318599
194	0.8533685601	0.3790882254
195	0.8533685601	0.379060174
196	0.8520475561	0.3788841153
197	0.8520475561	0.3785854137
198	0.8520475561	0.378339501
199	0.8520475561	0.3782649845
200	0.8520475561	0.3781562756
201	0.8520475561	0.3780421187
202	0.8533685601	0.3778006836
203	0.8533685601	0.3774804907
204	0.8533685601	0.3768670613
205	0.8546895641	0.3767574238
206	0.8533685601	0.3767390781
207	0.8546895641	0.3764577726
208	0.8546895641	0.3762300578
209	0.8546895641	0.3760670191
210	0.8546895641	0.375956616
211	0.8546895641	0.375893747
212	0.8546895641	0.3758199748
213	0.8533685601	0.375650866
214	0.8546895641	0.375532213
215	0.8546895641	0.3753151177
216	0.8546895641	0.3752099155
217	0.856010568	0.3747348608
218	0.856010568	0.374596339
219	0.8546895641	0.3744253176
220	0.8533685601	0.3743863068
221	0.8533685601	0.3735395752
222	0.8533685601	0.3733724156
223	0.8533685601	0.3733326231
224	0.8520475561	0.3732740456
225	0.8520475561	0.3732406531
226	0.8533685601	0.3728736292
227	0.8546895641	0.3724698051
228	0.8546895641	0.3723402344
229	0.8533685601	0.3714911075
230	0.8533685601	0.3714277612
231	0.8533685601	0.3712580272
232	0.8533685601	0.3712159082
233	0.8533685601	0.3710588366
234	0.8546895641	0.3708874611
235	0.8546895641	0.3708605621
236	0.8546895641	0.3707756888
237	0.8533685601	0.3703748814
238	0.8520475561	0.3702239411
239	0.8520475561	0.3701986956
240	0.8533685601	0.3700504553
241	0.8533685601	0.3699814483
242	0.8533685601	0.3698345533
243	0.8533685601	0.3696772991
244	0.8520475561	0.3696033929
245	0.8520475561	0.3694844948
246	0.8520475561	0.3693796381
247	0.8520475561	0.3692557121
248	0.8520475561	0.3687723955
249	0.8520475561	0.3683843517
250	0.8520475561	0.3681234272
251	0.8520475561	0.3680764365
252	0.8520475561	0.3679123472
253	0.8520475561	0.3678639341
254	0.8520475561	0.3678258878
255	0.8533685601	0.3677733789
256	0.8533685601	0.3674563626
257	0.8533685601	0.3673512374
258	0.8533685601	0.3673140523
259	0.8533685601	0.3672467725
260	0.8533685601	0.3671624092
261	0.8546895641	0.3668360404
262	0.8546895641	0.366786163
263	0.8546895641	0.3667239144
264	0.8546895641	0.3665316252
265	0.8546895641	0.3664964778
266	0.8546895641	0.3664197974
267	0.856010568	0.3660952903
268	0.8546895641	0.3660491092
269	0.856010568	0.3659259687
270	0.856010568	0.365744962
271	0.857331572	0.3656842633
272	0.856010568	0.365552192
273	0.856010568	0.3654194362
274	0.856010568	0.3652311694
275	0.856010568	0.3652101874
276	0.856010568	0.3644873234
277	0.856010568	0.3643426177
278	0.856010568	0.3643346801
279	0.856010568	0.3643224233
280	0.856010568	0.3641144894
281	0.856010568	0.3640119976
282	0.856010568	0.3639627797
283	0.856010568	0.3638690031
284	0.856010568	0.3637762552
285	0.856010568	0.3637676612
286	0.856010568	0.3634858877
287	0.856010568	0.3634778743
288	0.856010568	0.3634035253
289	0.856010568	0.3632798677
290	0.856010568	0.3630022502
291	0.856010568	0.3628388253
292	0.856010568	0.3627936312
293	0.856010568	0.3627735646
294	0.856010568	0.3626961465
295	0.856010568	0.362593547
296	0.856010568	0.362546512
297	0.856010568	0.362481681
298	0.856010568	0.3622696885
299	0.856010568	0.3622372248
300	0.856010568	0.3622190112
301	0.856010568	0.3621474919
302	0.856010568	0.3620142265
303	0.856010568	0.3616869866
304	0.856010568	0.3615884843
305	0.856010568	0.3614033209
306	0.856010568	0.3612774831
307	0.856010568	0.3612329729
308	0.856010568	0.3608967419
309	0.856010568	0.3608526186
310	0.856010568	0.3606284456
311	0.856010568	0.3603555959
312	0.856010568	0.3602838941
313	0.856010568	0.3599809709
314	0.857331572	0.3599508649
315	0.857331572	0.3598640177
316	0.857331572	0.3597796533
317	0.857331572	0.3595929038
318	0.856010568	0.3594645934
319	0.857331572	0.359172622
320	0.857331572	0.3589768521
321	0.857331572	0.3588192377
322	0.857331572	0.3584778247
323	0.857331572	0.3584077651
324	0.857331572	0.3583339936
325	0.857331572	0.3581894319
326	0.857331572	0.3579976191
327	0.857331572	0.3576301684
328	0.858652576	0.3575682544
329	0.858652576	0.3575584884
330	0.858652576	0.3574415079
331	0.858652576	0.3573856965
332	0.858652576	0.3572622161
333	0.8599735799	0.3570601637
334	0.8599735799	0.3568893974
335	0.8599735799	0.3567973812
336	0.8599735799	0.3567585327
337	0.8599735799	0.3563025989
338	0.8612945839	0.3562641297
339	0.8612945839	0.3561688507
340	0.8612945839	0.3560832637
341	0.8612945839	0.3560442278
342	0.8612945839	0.3558502449
343	0.8612945839	0.3557428503
344	0.8612945839	0.3556522155
345	0.8612945839	0.3556190496
346	0.8612945839	0.3555199109
347	0.8612945839	0.3554913647
348	0.8612945839	0.355249263
349	0.8612945839	0.3549412609
350	0.8612945839	0.3545456724
351	0.8612945839	0.3545300373
352	0.8612945839	0.3543250617
353	0.8612945839	0.3542379539
354	0.8612945839	0.3541703465
355	0.8612945839	0.3541052137
356	0.8612945839	0.3540867322
357	0.8612945839	0.354068973
358	0.8612945839	0.3540542463
359	0.8612945839	0.3539193059
360	0.8612945839	0.353760424
361	0.8612945839	0.3537038597
362	0.8612945839	0.353485644
363	0.8612945839	0.3533532331
364	0.8612945839	0.3532997283
365	0.8612945839	0.3529090796
366	0.8612945839	0.3527206284
367	0.8612945839	0.3526058228
368	0.8612945839	0.3525433019
369	0.8612945839	0.3523439319
370	0.8612945839	0.3522136115
371	0.8639365918	0.3514695864
372	0.8639365918	0.351395718
373	0.8639365918	0.3511934221
374	0.8639365918	0.351152245
375	0.8639365918	0.3510565724
376	0.8639365918	0.3510060652
