iter	Passed	Remaining
641	2747	1531
642	2754	1529
643	2759	1525
644	2764	1521
645	2769	1517
646	2775	1514
647	2781	1510
648	2785	1506
649	2790	1502
650	2794	1498
651	2799	1494
652	2803	1489
653	2807	1485
654	2810	1480
655	2814	1475
656	2817	1471
657	2821	1466
658	2823	1461
659	2826	1456
660	2830	1451
661	2833	1446
662	2837	1442
663	2841	1437
664	2844	1432
665	2848	1428
666	2851	1423
667	2855	1418
668	2858	1414
669	2861	1409
670	2865	1404
671	2868	1400
672	2872	1395
673	2875	1390
674	2880	1386
675	2883	1382
676	2887	1377
677	2891	1373
678	2894	1368
679	2898	1363
680	2901	1359
681	2905	1354
682	2913	1352
683	2918	1348
684	2923	1344
685	2928	1340
686	2933	1336
687	2938	1332
688	2947	1330
689	2963	1331
690	2968	1327
691	2972	1323
692	2975	1318
693	2978	1313
694	2983	1309
695	2987	1304
696	2991	1300
697	2997	1297
698	3000	1292
699	3004	1287
700	3006	1282
701	3012	1278
702	3019	1275
703	3025	1272
704	3033	1269
705	3037	1265
706	3047	1262
707	3055	1260
708	3064	1257
709	3070	1254
710	3083	1253
711	3095	1252
712	3108	1251
713	3115	1248
714	3122	1244
715	3129	1241
716	3132	1236
717	3135	1231
718	3138	1226
719	3141	1221
720	3144	1216
721	3148	1212
722	3150	1207
723	3153	1202
724	3156	1197
725	3161	1193
726	3165	1188
727	3169	1184
728	3172	1179
729	3175	1174
730	3178	1169
731	3180	1164
732	3183	1159
733	3186	1154
734	3189	1149
735	3191	1144
736	3194	1139
737	3196	1134
738	3199	1130
739	3202	1125
740	3205	1120
741	3209	1115
742	3213	1111
743	3218	1107
744	3223	1103
745	3231	1100
746	3234	1095
747	3237	1090
748	3240	1086
749	3244	1081
750	3248	1076
751	3251	1072
752	3253	1067
753	3256	1062
754	3259	1057
755	3262	1052
756	3265	1048
757	3268	1043
758	3270	1038
759	3273	1033
760	3275	1028
761	3278	1023
762	3281	1019
763	3284	1014
764	3287	1009
765	3292	1005
766	3298	1002
767	3302	997
768	3307	993
769	3310	988
770	3313	984
771	3315	979
772	3318	974
773	3321	969
774	3323	964
775	3326	960
776	3329	955
777	3333	951
778	3337	946
779	3341	942
780	3347	938
781	3351	934
782	3359	931
783	3367	927
784	3373	923
785	3382	920
786	3389	917
787	3397	914
788	3402	909
789	3412	907
790	3421	903
791	3429	900
792	3438	897
793	3448	894
794	3454	890
795	3463	887
796	3480	886
797	3487	882
798	3503	881
799	3514	878
800	3526	876
801	3537	873
802	3547	870
803	3551	865
804	3560	862
805	3566	858
806	3570	853
807	3573	849
808	3576	844
809	3580	839
810	3582	834
811	3585	830
812	3588	825
813	3590	820
814	3593	815
815	3596	810
816	3599	806
817	3602	801
818	3605	796
819	3607	791
820	3610	787
821	3612	782
822	3616	777
823	3618	772
824	3621	768
825	3624	763
826	3626	758
827	3629	753
828	3631	749
829	3636	744
830	3638	740
831	3642	735
832	3644	730
833	3647	726
834	3650	721
835	3654	716
836	3658	712
837	3661	707
838	3665	703
839	3669	698
840	3672	694
841	3675	689
842	3680	685
843	3683	680
844	3685	676
845	3688	671
846	3690	666
847	3693	661
848	3695	657
849	3698	652
850	3701	648
851	3703	643
852	3707	638
853	3712	634
854	3714	630
855	3717	625
856	3720	620
857	3723	616
858	3726	611
859	3729	607
860	3732	602
861	3734	597
862	3737	593
863	3740	588
864	3742	584
865	3745	579
866	3748	575
867	3751	570
868	3754	565
869	3758	561
870	3762	557
871	3765	552
872	3769	548
873	3773	544
874	3776	539
875	3780	535
876	3784	530
877	3787	526
878	3790	521
879	3793	517
880	3796	512
881	3800	508
882	3804	504
883	3807	499
884	3810	495
885	3812	490
886	3816	486
887	3820	481
888	3823	477
889	3829	473
890	3832	468
891	3837	464
892	3844	460
893	3850	456
894	3857	452
895	3864	448
896	3869	444
897	3876	440
898	3882	436
899	3885	431
900	3889	427
901	3895	423
902	3899	418
903	3909	415
904	3916	411
905	3931	407
906	3946	404
907	3962	401
908	3974	397
909	3980	393
910	3988	389
911	3994	385
912	3998	381
913	4008	377
914	4013	372
915	4023	368
916	4029	364
917	4034	360
918	4041	356
919	4045	351
920	4048	347
921	4051	342
922	4054	338
923	4057	333
924	4060	329
925	4062	324
926	4065	320
927	4068	315
928	4071	311
929	4075	306
930	4078	302
931	4081	297
932	4084	293
933	4088	288
934	4092	284
935	4095	280
936	4098	275
937	4102	271
938	4106	266
939	4109	262
940	4112	257
941	4115	253
942	4118	248
943	4122	244
944	4125	240
945	4128	235
946	4132	231
947	4135	226
948	4137	222
949	4140	217
950	4143	213
951	4146	209
952	4149	204
953	4152	200
954	4154	195
955	4158	191
956	4162	187
957	4165	182
958	4168	178
959	4170	173
960	4173	169
961	4176	164
962	4179	160
963	4182	156
964	4186	151
965	4190	147
966	4193	143
967	4195	138
968	4198	134
969	4201	129
970	4204	125
971	4206	121
972	4210	116
973	4212	112
974	4215	108
975	4218	103
976	4220	99
977	4224	95
978	4228	90
979	4232	86
980	4235	82
981	4238	77
982	4242	73
983	4248	69
984	4254	64
985	4262	60
986	4266	56
987	4270	51
988	4273	47
989	4276	43
990	4278	38
991	4281	34
992	4284	30
993	4286	25
994	4290	21
995	4293	17
996	4295	12
997	4298	8
998	4301	4
999	4304	0
