iter	Accuracy	Logloss
134	0.8416458853	0.3930897114
135	0.8416458853	0.3926973742
136	0.8416458853	0.3924946399
137	0.8416458853	0.3922970942
138	0.8416458853	0.3921058445
139	0.8416458853	0.3919549648
140	0.8416458853	0.3915469826
141	0.8403990025	0.3909817537
142	0.8403990025	0.3908825623
143	0.8428927681	0.3906805404
144	0.8428927681	0.3904713059
145	0.8453865337	0.3900697079
146	0.8441396509	0.3899821016
147	0.8416458853	0.3898704296
148	0.8416458853	0.3897160412
149	0.8416458853	0.3892434115
150	0.8416458853	0.3891334207
151	0.8416458853	0.389072102
152	0.8416458853	0.3886187379
153	0.8441396509	0.3879427304
154	0.8441396509	0.3879076883
155	0.8428927681	0.387811533
156	0.8428927681	0.3877610789
157	0.8441396509	0.3875441694
158	0.8416458853	0.3873950491
159	0.8416458853	0.3873909003
160	0.8453865337	0.3869425205
161	0.8441396509	0.3867492079
162	0.8416458853	0.386594339
163	0.8428927681	0.3863339662
164	0.8428927681	0.3861639197
165	0.8428927681	0.3861317453
166	0.8428927681	0.3860723738
167	0.8428927681	0.3857643179
168	0.8453865337	0.3852751532
169	0.8428927681	0.3851408056
170	0.8441396509	0.3850733498
171	0.8441396509	0.3847834231
172	0.8466334165	0.3845268863
173	0.8453865337	0.384471464
174	0.8453865337	0.3843706955
175	0.8453865337	0.3842891472
176	0.8466334165	0.3842148604
177	0.8478802993	0.3838190014
178	0.8466334165	0.3835433401
179	0.8478802993	0.3833169684
180	0.8478802993	0.3832938276
181	0.849127182	0.3829656576
182	0.8478802993	0.3824475752
183	0.849127182	0.3821410027
184	0.8503740648	0.3820548353
185	0.849127182	0.3818284321
186	0.849127182	0.3817043737
187	0.8516209476	0.3814717451
188	0.8516209476	0.3814260333
189	0.8528678304	0.3813235634
190	0.8503740648	0.38122721
191	0.8503740648	0.3811122509
192	0.8516209476	0.3807170822
193	0.8516209476	0.380560797
194	0.8516209476	0.3803539871
195	0.8516209476	0.3802166694
196	0.8516209476	0.3802076016
197	0.8516209476	0.3800574084
198	0.8516209476	0.3799069971
199	0.8516209476	0.3797597349
200	0.8516209476	0.3797112372
201	0.8516209476	0.3795573967
202	0.8516209476	0.3792709585
203	0.8516209476	0.3791149351
204	0.8516209476	0.3790931609
205	0.8528678304	0.3788858591
206	0.8528678304	0.378516352
207	0.8528678304	0.378316219
208	0.8528678304	0.3782647062
209	0.8528678304	0.3781327152
210	0.8528678304	0.3780321746
211	0.8516209476	0.3777376156
212	0.8528678304	0.3776068292
213	0.8528678304	0.3772210826
214	0.8516209476	0.3770865123
215	0.8528678304	0.3768831271
216	0.8516209476	0.3767737406
217	0.8528678304	0.3764813191
218	0.8528678304	0.3760744534
219	0.8528678304	0.375781799
220	0.8528678304	0.3757543977
221	0.8516209476	0.3755931031
222	0.8516209476	0.3755710478
223	0.8516209476	0.3755569839
224	0.8516209476	0.3753668103
225	0.8503740648	0.3752483987
226	0.8503740648	0.3751966902
227	0.8516209476	0.3751248296
228	0.8528678304	0.3747958961
229	0.8516209476	0.3746089201
230	0.8541147132	0.3745629267
231	0.8541147132	0.3743239282
232	0.8541147132	0.3740602247
233	0.8541147132	0.3737581128
234	0.8528678304	0.373318726
235	0.8528678304	0.3731344634
236	0.8528678304	0.3729432239
237	0.8541147132	0.3726058412
238	0.8541147132	0.3724663676
239	0.855361596	0.3723162691
240	0.855361596	0.3719465078
241	0.855361596	0.3716558467
242	0.8566084788	0.3715516164
243	0.8566084788	0.3714920881
244	0.8566084788	0.3711559158
245	0.8566084788	0.3711255399
246	0.855361596	0.3709922787
247	0.8566084788	0.3708560932
248	0.855361596	0.370088188
249	0.8566084788	0.3700401606
250	0.8566084788	0.3700210976
251	0.855361596	0.3697844363
252	0.8566084788	0.3695867131
253	0.8566084788	0.3695552699
254	0.8578553616	0.3693871674
255	0.8578553616	0.3692629273
256	0.8578553616	0.3692171913
257	0.8578553616	0.3691777135
258	0.8578553616	0.3688919545
259	0.8591022444	0.3685946087
260	0.8603491272	0.3685007041
261	0.8591022444	0.3682157631
262	0.8603491272	0.3681524693
263	0.8591022444	0.3680207796
264	0.8578553616	0.3678419067
265	0.8603491272	0.3676418586
266	0.8603491272	0.3674600694
267	0.8603491272	0.367336988
268	0.8603491272	0.3671346632
269	0.8603491272	0.3670816582
270	0.8603491272	0.3670448961
271	0.8603491272	0.3669962732
272	0.8603491272	0.3669196277
273	0.8603491272	0.3667844005
274	0.8603491272	0.3666255271
275	0.8591022444	0.3664523891
276	0.8603491272	0.3663240962
277	0.8603491272	0.3662948428
278	0.8578553616	0.3661383837
279	0.8578553616	0.3660440922
280	0.8578553616	0.3660251625
281	0.86159601	0.3654835491
282	0.86159601	0.3654608245
283	0.86159601	0.3653451012
284	0.8628428928	0.3650982157
285	0.8628428928	0.3648234131
286	0.8628428928	0.3647781523
287	0.86159601	0.3646339732
288	0.8628428928	0.3643508714
289	0.8640897756	0.3642546192
290	0.8628428928	0.3640481057
291	0.8628428928	0.3639782483
292	0.8640897756	0.3634912247
293	0.8640897756	0.3634391525
294	0.8640897756	0.3632285176
295	0.8640897756	0.3629982533
296	0.8653366584	0.3627652486
297	0.8653366584	0.3625683045
298	0.8653366584	0.3624504773
299	0.8653366584	0.3619011889
300	0.8653366584	0.3618676991
301	0.8653366584	0.3618206575
302	0.8628428928	0.3614393194
303	0.8628428928	0.3613603132
304	0.8628428928	0.3613357347
305	0.8628428928	0.3612845962
306	0.8640897756	0.3608356548
307	0.8640897756	0.3607967777
308	0.8653366584	0.3605798944
309	0.8653366584	0.3605280867
310	0.8653366584	0.3602949394
311	0.8640897756	0.3602064344
312	0.8640897756	0.3601885121
313	0.8628428928	0.35998316
314	0.8640897756	0.3597573683
315	0.8640897756	0.3597129126
316	0.8628428928	0.3596632983
317	0.8628428928	0.3595864799
318	0.8640897756	0.3594070497
319	0.8640897756	0.3593296188
320	0.8640897756	0.3591154504
321	0.8640897756	0.3590696912
322	0.8640897756	0.3590042593
323	0.8640897756	0.3589555645
324	0.8640897756	0.3589123967
325	0.8640897756	0.3586008429
326	0.8640897756	0.3585333407
327	0.8640897756	0.3581769066
328	0.8640897756	0.357984671
329	0.8640897756	0.3577453759
330	0.8640897756	0.3575604014
331	0.8640897756	0.357433398
332	0.8640897756	0.3573636775
333	0.8653366584	0.3570785961
334	0.8640897756	0.3570212941
335	0.8640897756	0.3569118402
336	0.8640897756	0.356896069
337	0.8640897756	0.3568272936
338	0.8653366584	0.3567543478
339	0.8653366584	0.3566119583
340	0.8653366584	0.3565469444
341	0.8653366584	0.3565245399
342	0.8653366584	0.3560448212
343	0.8653366584	0.3556098001
344	0.8665835411	0.3553269601
345	0.8653366584	0.3551030063
346	0.8665835411	0.3548970788
347	0.8665835411	0.3544483174
348	0.8665835411	0.3542892128
349	0.8665835411	0.3541373677
350	0.8665835411	0.3539487513
351	0.8665835411	0.3538367831
352	0.8665835411	0.3538101189
353	0.8665835411	0.3537705437
354	0.8665835411	0.3536759033
355	0.8665835411	0.3536527658
356	0.8665835411	0.3536011788
357	0.8678304239	0.3534437393
358	0.8690773067	0.3531748573
359	0.8690773067	0.3530651954
360	0.8703241895	0.352997015
361	0.8703241895	0.3529628824
362	0.8703241895	0.3529142505
363	0.8703241895	0.3527750262
364	0.8703241895	0.3525380725
365	0.8703241895	0.3525203001
366	0.8703241895	0.3523697141
367	0.8703241895	0.3521223917
368	0.8703241895	0.3519467745
369	0.8715710723	0.3519007965
370	0.8715710723	0.3518581608
371	0.8715710723	0.3517746852
372	0.8703241895	0.3513143411
373	0.8703241895	0.3512067518
374	0.8703241895	0.3511771758
375	0.8703241895	0.3511193173
376	0.8703241895	0.3510409663
377	0.8703241895	0.3510239516
378	0.8703241895	0.35086008
379	0.8703241895	0.3507972137
380	0.8703241895	0.3507645083
381	0.8703241895	0.3506248053
382	0.8703241895	0.3505679433
383	0.8703241895	0.3505245003
384	0.8715710723	0.350187186
385	0.8715710723	0.3500100756
386	0.8703241895	0.3498036635
387	0.8703241895	0.349708292
388	0.8703241895	0.3495846326
389	0.8703241895	0.349374511
390	0.8715710723	0.3490499352
391	0.8715710723	0.3488360982
392	0.8715710723	0.348772775
393	0.8715710723	0.3487286394
394	0.8715710723	0.3486671231
395	0.8715710723	0.3486525319
396	0.8715710723	0.3485752003
397	0.8715710723	0.348504363
398	0.8728179551	0.3483999928
399	0.8728179551	0.3482461704
400	0.8728179551	0.3480814201
401	0.8728179551	0.3479934862
402	0.8715710723	0.3478519777
403	0.8715710723	0.347436389
404	0.8715710723	0.3472976759
405	0.8715710723	0.34715309
406	0.8715710723	0.3471240624
407	0.8715710723	0.3469863945
408	0.8715710723	0.3469734324
409	0.8703241895	0.3466697803
410	0.8703241895	0.3466184488
411	0.8703241895	0.3462692886
412	0.8703241895	0.3462246659
413	0.8703241895	0.3460907881
414	0.8715710723	0.3459540677
415	0.8715710723	0.3458811939
416	0.8715710723	0.3458302962
417	0.8728179551	0.3455512757
418	0.8728179551	0.3454008026
419	0.8728179551	0.3453346884
420	0.8728179551	0.345082826
421	0.8728179551	0.34504018
422	0.8728179551	0.3450364453
423	0.8728179551	0.3450093012
424	0.8740648379	0.3450014082
425	0.8740648379	0.3449524762
426	0.8740648379	0.3448548192
427	0.8740648379	0.344812983
428	0.8740648379	0.3446882993
429	0.8740648379	0.3446880111
430	0.8728179551	0.3446238266
431	0.8728179551	0.344577422
432	0.8728179551	0.3445674079
433	0.8728179551	0.3444879252
434	0.8740648379	0.344476115
435	0.8740648379	0.3444379584
436	0.8740648379	0.3442657527
437	0.8740648379	0.3442405612
438	0.8753117207	0.3441818186
439	0.8753117207	0.344170152
440	0.8753117207	0.3441547939
441	0.8753117207	0.3441172666
442	0.8753117207	0.3440228603
443	0.8753117207	0.3438749711
444	0.8753117207	0.3437597652
445	0.8753117207	0.3436096591
446	0.8753117207	0.3435898779
447	0.8753117207	0.3435825321
448	0.8753117207	0.3434112073
449	0.8753117207	0.3433553721
450	0.8753117207	0.3432507107
451	0.8753117207	0.3432122995
452	0.8753117207	0.3431356047
453	0.8753117207	0.3430893626
454	0.8753117207	0.3428930146
455	0.8753117207	0.3428670365
456	0.8753117207	0.342757302
457	0.8753117207	0.3424926916
458	0.8753117207	0.3424358612
459	0.8753117207	0.3423741921
460	0.8753117207	0.3423495956
461	0.8753117207	0.3423380681
462	0.8753117207	0.3421333251
463	0.8740648379	0.3420638704
464	0.8753117207	0.3419771698
465	0.8753117207	0.3417451335
466	0.8753117207	0.341722117
467	0.8740648379	0.3416658714
468	0.8753117207	0.3415164184
469	0.8753117207	0.3414925544
470	0.8753117207	0.341448901
471	0.8753117207	0.3413202469
472	0.8753117207	0.3412428074
473	0.8753117207	0.3411562591
474	0.8753117207	0.3409550817
475	0.8753117207	0.340829604
476	0.8753117207	0.3402000009
477	0.8753117207	0.3401794732
478	0.8753117207	0.3401484798
479	0.8753117207	0.3400305616
480	0.8753117207	0.3400295301
481	0.8765586035	0.3400152836
482	0.8765586035	0.339995757
483	0.8765586035	0.3399740008
484	0.8765586035	0.3397817973
485	0.8765586035	0.3397366536
486	0.8765586035	0.3397127102
487	0.8765586035	0.3396116217
488	0.8765586035	0.3394187049
489	0.8765586035	0.3393652889
490	0.8765586035	0.3393252381
491	0.8765586035	0.3392606696
492	0.8765586035	0.3391359108
493	0.8765586035	0.3390614556
494	0.8765586035	0.3389347309
495	0.8765586035	0.3387542356
496	0.8778054863	0.3385584686
497	0.8778054863	0.3383774928
498	0.8778054863	0.3383263545
499	0.8778054863	0.338254684
500	0.8778054863	0.3382092981
501	0.8778054863	0.3381689367
502	0.8778054863	0.3380591263
503	0.8778054863	0.3378307031
504	0.8778054863	0.3378068349
505	0.8778054863	0.3377834374
506	0.8778054863	0.3376722967
507	0.8778054863	0.3376098651
508	0.8765586035	0.3373223908
509	0.8765586035	0.3372649212
510	0.8778054863	0.3372190776
511	0.8778054863	0.3371237045
512	0.8778054863	0.3371190582
513	0.8778054863	0.3369135387
514	0.8778054863	0.336829162
515	0.8778054863	0.3368256804
516	0.8778054863	0.3368029603
517	0.8778054863	0.3367568127
518	0.8778054863	0.3367254575
519	0.8778054863	0.3366918505
520	0.8778054863	0.3366163691
521	0.8765586035	0.336585554
522	0.8765586035	0.3364010572
523	0.8740648379	0.3363719068
524	0.8778054863	0.3363521521
525	0.8778054863	0.3363322467
526	0.8778054863	0.3362489833
527	0.8778054863	0.336003745
528	0.8778054863	0.3358882746
529	0.8753117207	0.3356134352
530	0.8753117207	0.335561995
531	0.8765586035	0.3354379257
532	0.8765586035	0.335203241
533	0.8765586035	0.3351593772
534	0.8765586035	0.3351014511
535	0.8765586035	0.3350222448
536	0.8753117207	0.3348387506
537	0.8753117207	0.3344690898
538	0.8740648379	0.3341742254
539	0.8740648379	0.3341409986
540	0.8740648379	0.3341207084
541	0.8740648379	0.3339439083
542	0.8753117207	0.3339093228
543	0.8765586035	0.3334943983
544	0.8765586035	0.333429179
545	0.8790523691	0.3328603273
546	0.8790523691	0.3328227431
547	0.8790523691	0.3327955961
548	0.8790523691	0.3327782776
549	0.8790523691	0.3326212994
550	0.8790523691	0.3325286538
551	0.8790523691	0.3323971602
552	0.8790523691	0.332370326
553	0.8790523691	0.3322969378
554	0.8790523691	0.3322754439
555	0.8790523691	0.3322376439
556	0.8790523691	0.3321919063
557	0.8790523691	0.3320025641
558	0.8790523691	0.3318618024
559	0.8790523691	0.3317753437
560	0.8802992519	0.3314854576
561	0.8815461347	0.3314301826
562	0.8815461347	0.3313969551
563	0.8815461347	0.3312521719
564	0.8815461347	0.3312311059
565	0.8815461347	0.331200489
566	0.8815461347	0.3308535239
567	0.8827930175	0.330747086
568	0.8815461347	0.3305787686
569	0.8815461347	0.3303309436
570	0.8815461347	0.330289392
571	0.8815461347	0.3302481833
572	0.8815461347	0.3300633486
573	0.8815461347	0.3299983902
574	0.8815461347	0.3299688788
575	0.8815461347	0.3298450895
576	0.8815461347	0.3298356516
577	0.8815461347	0.3298087597
578	0.8815461347	0.3298011015
579	0.8815461347	0.3297832649
580	0.8815461347	0.3297371464
581	0.8815461347	0.3297060817
582	0.8815461347	0.3296806673
583	0.8802992519	0.3295242862
584	0.8815461347	0.3294351621
585	0.8802992519	0.3293631565
586	0.8802992519	0.329328351
587	0.8802992519	0.3291422377
588	0.8815461347	0.3291139511
589	0.8815461347	0.3290749364
590	0.8802992519	0.3290403292
591	0.8802992519	0.3290225451
592	0.8815461347	0.3289927274
593	0.8815461347	0.3289662327
594	0.8815461347	0.3288889742
595	0.8815461347	0.3288665481
596	0.8815461347	0.3288320684
597	0.8815461347	0.3288194224
598	0.8815461347	0.3288032831
599	0.8815461347	0.3285859291
600	0.8815461347	0.3284214774
601	0.8815461347	0.3282886897
602	0.8815461347	0.3280606589
603	0.8815461347	0.3279514855
604	0.8815461347	0.3278504189
605	0.8827930175	0.3278409442
606	0.8827930175	0.327781363
607	0.8827930175	0.3277561226
608	0.8827930175	0.3277018919
609	0.8815461347	0.327667017
610	0.8815461347	0.3275171091
611	0.8840399002	0.3274636325
612	0.8840399002	0.3273385105
613	0.8840399002	0.3272112525
614	0.8840399002	0.3271953451
615	0.8840399002	0.3268754201
616	0.8840399002	0.3267779744
617	0.8840399002	0.3266490513
618	0.8840399002	0.3265854732
619	0.8840399002	0.3265517287
620	0.8840399002	0.3264861216
621	0.8840399002	0.3264679355
622	0.8840399002	0.3264502906
623	0.8840399002	0.3262678283
624	0.8840399002	0.3262649434
625	0.8865336658	0.3258950191
626	0.885286783	0.3257935651
627	0.885286783	0.3256173651
628	0.885286783	0.3256022921
629	0.885286783	0.3255132549
630	0.885286783	0.3254896981
631	0.885286783	0.3253776819
632	0.885286783	0.3253423801
633	0.885286783	0.3252939251
634	0.885286783	0.3252243051
635	0.885286783	0.3250247613
636	0.885286783	0.3250102001
637	0.885286783	0.3249641666
638	0.8865336658	0.3248304655
639	0.8865336658	0.3247561321
640	0.8865336658	0.3244732562
641	0.8865336658	0.3243842652
642	0.8877805486	0.3243270963
643	0.8877805486	0.3242728109
644	0.8877805486	0.3241096329
645	0.8877805486	0.3240030806
646	0.8877805486	0.323999439
647	0.8877805486	0.3239791871
648	0.8877805486	0.3238343942
649	0.8877805486	0.323826494
650	0.8877805486	0.3238107281
651	0.8877805486	0.3237730521
652	0.8877805486	0.3237667676
653	0.8877805486	0.3236124811
654	0.8877805486	0.3236096524
655	0.8877805486	0.3234429671
656	0.8877805486	0.323405608
657	0.8877805486	0.3232417873
658	0.8877805486	0.3230963335
659	0.8877805486	0.3230563382
660	0.8877805486	0.3230141202
661	0.8877805486	0.3229588498
662	0.8877805486	0.3229321737
663	0.8877805486	0.3229319033
664	0.8877805486	0.3227367898
665	0.8877805486	0.3227041429
666	0.8877805486	0.3225469143
667	0.8877805486	0.322454136
668	0.8877805486	0.3222547815
669	0.8877805486	0.3221560683
670	0.8877805486	0.3221348521
671	0.8877805486	0.3220973088
672	0.8877805486	0.3219639637
673	0.8877805486	0.3219417546
674	0.8877805486	0.3218465374
675	0.8877805486	0.3217174908
676	0.8877805486	0.3216964118
677	0.8877805486	0.3216760727
678	0.8877805486	0.3216509721
679	0.8877805486	0.321634603
680	0.8877805486	0.3215214604
681	0.885286783	0.3213614451
682	0.885286783	0.3213394897
683	0.885286783	0.3212767684
684	0.885286783	0.3212101844
685	0.885286783	0.3211774305
686	0.885286783	0.3211306151
687	0.8865336658	0.321104798
688	0.8877805486	0.3210786469
689	0.8877805486	0.3210556027
690	0.8877805486	0.3210307408
691	0.8877805486	0.3209021739
692	0.8877805486	0.3208924787
693	0.8877805486	0.320830461
694	0.8877805486	0.3205091675
695	0.8877805486	0.320472989
696	0.8877805486	0.3201543194
697	0.8877805486	0.3201195601
698	0.8877805486	0.3200891855
699	0.8877805486	0.3200278385
700	0.8877805486	0.319969127
701	0.8877805486	0.3199240009
702	0.8877805486	0.3198153177
703	0.8865336658	0.3197128561
704	0.8865336658	0.3196698623
705	0.8865336658	0.3196532603
706	0.885286783	0.319616773
707	0.885286783	0.3195495693
708	0.885286783	0.3193300925
709	0.8865336658	0.3193166254
710	0.8865336658	0.3193011748
711	0.8865336658	0.3192768816
712	0.8865336658	0.3192436972
713	0.8877805486	0.3191514506
714	0.8877805486	0.3188485656
715	0.8877805486	0.3188336425
716	0.8865336658	0.3187417269
717	0.8865336658	0.3186677043
718	0.885286783	0.318557387
719	0.885286783	0.3182552394
720	0.885286783	0.3182376198
721	0.885286783	0.3182171012
722	0.8865336658	0.317981537
723	0.885286783	0.317767472
724	0.885286783	0.3173916101
725	0.885286783	0.3172302937
726	0.885286783	0.3170027827
727	0.885286783	0.3169925455
728	0.885286783	0.3169686582
729	0.885286783	0.3169588804
730	0.8865336658	0.3169095316
731	0.8865336658	0.3166489115
732	0.8865336658	0.3166310028
733	0.8865336658	0.3166223277
734	0.8877805486	0.3165131376
735	0.8877805486	0.3164527226
736	0.8877805486	0.3164202744
737	0.8877805486	0.3161840832
738	0.8877805486	0.3159415308
739	0.8877805486	0.3158844113
740	0.8877805486	0.3158025822
741	0.8877805486	0.3157109032
742	0.8877805486	0.3153612527
743	0.8877805486	0.3153042622
744	0.8877805486	0.3152902309
745	0.8877805486	0.3151098819
746	0.8877805486	0.3150052166
747	0.8877805486	0.3149888381
748	0.8877805486	0.3148043643
749	0.8877805486	0.3147718677
750	0.8890274314	0.3145221561
751	0.8890274314	0.3144775669
752	0.8890274314	0.3144590606
753	0.8902743142	0.314339027
754	0.8902743142	0.3143211604
755	0.8902743142	0.3141063368
756	0.8902743142	0.3140160803
757	0.8902743142	0.3138947472
758	0.8902743142	0.3138715548
759	0.8890274314	0.3138367074
760	0.8890274314	0.313656076
761	0.8902743142	0.3134592524
762	0.8902743142	0.3134041747
763	0.8890274314	0.3133690196
764	0.8890274314	0.3133125615
765	0.8902743142	0.3132290898
766	0.8890274314	0.3130547576
767	0.8902743142	0.3129815827
768	0.8902743142	0.3129711105
769	0.8902743142	0.3128454742
770	0.8902743142	0.3128177885
771	0.8902743142	0.3126833627
772	0.8902743142	0.312480961
773	0.8902743142	0.3124476384
774	0.8902743142	0.3123735075
775	0.8902743142	0.3123580622
776	0.8902743142	0.3123347989
777	0.891521197	0.312291002
778	0.891521197	0.3122680016
779	0.891521197	0.3122125791
780	0.891521197	0.3121415121
781	0.891521197	0.3121134547
782	0.891521197	0.3120921444
783	0.891521197	0.3119997647
784	0.891521197	0.3119403069
785	0.891521197	0.3118549227
786	0.891521197	0.3115989653
787	0.8902743142	0.3114970852
788	0.891521197	0.3113154033
789	0.891521197	0.31119816
790	0.891521197	0.3111133795
791	0.891521197	0.3110667484
792	0.891521197	0.3108833416
793	0.891521197	0.3108271983
794	0.891521197	0.3107110514
795	0.891521197	0.3106461194
796	0.891521197	0.3104532528
797	0.891521197	0.3103667881
798	0.891521197	0.3102140155
799	0.891521197	0.3101497626
800	0.891521197	0.3100577769
801	0.891521197	0.3099930768
802	0.8927680798	0.3097784695
803	0.8927680798	0.3097593871
804	0.8927680798	0.3097017868
805	0.8927680798	0.309598005
806	0.8927680798	0.309328751
807	0.8927680798	0.3092991744
808	0.8927680798	0.3092757724
809	0.8927680798	0.3091964286
810	0.8927680798	0.3091146351
811	0.8927680798	0.3090697093
812	0.8927680798	0.3090469006
813	0.8927680798	0.3087726702
814	0.8927680798	0.3086493313
815	0.891521197	0.3085011997
816	0.8927680798	0.3083660464
817	0.8927680798	0.3083548976
818	0.8927680798	0.3083477871
819	0.8927680798	0.3081451996
820	0.8927680798	0.3081447055
821	0.8927680798	0.3080033478
822	0.8927680798	0.3079245275
823	0.8940149626	0.3078251188
824	0.8927680798	0.3077714669
825	0.8940149626	0.3076323909
826	0.8940149626	0.3076133727
827	0.8940149626	0.3075836506
828	0.8940149626	0.3073679081
829	0.8940149626	0.3073158594
830	0.8927680798	0.3070377356
831	0.8927680798	0.3069592655
832	0.8927680798	0.306921885
833	0.8927680798	0.3067390553
834	0.8927680798	0.3066908001
835	0.8927680798	0.3066654365
836	0.8927680798	0.3066573828
837	0.8927680798	0.3066282929
838	0.8927680798	0.3065617536
839	0.8927680798	0.3064277132
840	0.8927680798	0.3064200489
841	0.8940149626	0.3063359095
842	0.8940149626	0.306216574
843	0.8940149626	0.3062162068
844	0.8940149626	0.3060957855
845	0.8940149626	0.3058683188
846	0.8952618454	0.3058461381
847	0.8952618454	0.3058054391
848	0.8940149626	0.3057698351
849	0.8940149626	0.3057214446
850	0.8940149626	0.3056756082
851	0.8940149626	0.3056302479
852	0.8940149626	0.3053808385
853	0.8940149626	0.3052956153
854	0.8940149626	0.3052423519
855	0.8940149626	0.3051854107
856	0.8940149626	0.305114193
857	0.8940149626	0.3050888161
858	0.8952618454	0.3049920883
859	0.8952618454	0.304830264
860	0.8965087282	0.3046173159
861	0.8965087282	0.3046080264
862	0.8965087282	0.3045083048
863	0.8965087282	0.3044753571
864	0.8965087282	0.3042426029
865	0.8965087282	0.3041916482
866	0.8965087282	0.3041441465
867	0.8965087282	0.3041166773
868	0.897755611	0.3039175852
869	0.8990024938	0.3037656977
870	0.8990024938	0.3037653554
871	0.8990024938	0.3034763929
872	0.8990024938	0.3033568143
873	0.8990024938	0.3033409687
874	0.8990024938	0.3032321696
875	0.8990024938	0.3032225374
876	0.8990024938	0.3029953839
877	0.8990024938	0.3027161147
878	0.8990024938	0.3026937277
879	0.8990024938	0.3025015908
880	0.8990024938	0.302404017
881	0.8990024938	0.3023514883
882	0.8990024938	0.3023026448
883	0.8990024938	0.3022841548
